id,date,meal,price,is_vegetarian
68744,2022-03-24,"Steckrüben- Bohnen- Paprika- Curry mit Chilikartoffeln  {1,85",1.85,0
68745,2022-03-24,Schweißwurst mit Sauerkraut und Petersilienkartoffeln,2.4,0
68746,2022-03-24,Chili con Carne mit Pommes frites,3.6,0
68747,2022-03-24,Rindersauerbraten mit Apfelrotkohl und Klößen,4.1,0
68813,2022-03-24,Schweinesteak mit Tomaten-Schinkenragout mit bunten Gemüse und Pommes frites,3.6,0
68871,2022-03-25,Kartoffelpuffer mit Minzchutney,1.85,0
68872,2022-03-25,Jagdwurstschnitzel mit Tomatensoße und Bio-Spirelli,1.85,0
68873,2022-03-25,"Gemüsefrikadelle mit Soja-Tomaten-Kräuter-Dip, dazu bunte Karotten und Pommes frites",2.4,0
68874,2022-03-25,"Putenschnitzel mit Kokos-Currysoße , Zuckererbsenschoten ,Jasminreis oder Pommes frites",3.6,0
68898,2022-03-25,Schweißwurst mit Sauerkraut und Petersilienkartoffeln,2.7,0
68957,2022-03-28,MensaInternational Ägypten: Okraschoten in Tomatensauce mit Reis,1.6,0
68958,2022-03-28,Fleischfrikadelle mit Blumenkohlgemüse und Petersilienkartoffeln,2.1,0
68959,2022-03-28,"Blumenkohl-Brokkoli-Gratin mit Gorgonzola, dazu roter Linsensalat",2.1,0
68960,2022-03-28,"Putenschnitzel mit Kräuter-Käsesoße auf Radi-Nudeln, dazu Eisbergsalat",3.1,0
69049,2022-03-29,Gebratenes Gemüse mit Reis,1.85,0
69050,2022-03-29,"Minestrone, Kartoffelpuffer mit Apfelmus und Sahnetupfer",1.85,0
69051,2022-03-29,"Blumenkohl-Brokkoli-Gratin mit Gorgonzola, dazu roter Linsensalat",2.1,0
69052,2022-03-29,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,3.1,0
69053,2022-03-29,Thüringer Bratwurst aus Oberweißbach mit Sauerkraut und Kartoffelpüree,3.1,0
69147,2022-03-30,Sojasteak mit rotem Zwiebelgemüse und Süßkartoffelpüree,1.85,0
69148,2022-03-30,Ungarische Hackfleischpfanne mit Pommes Chips,1.85,0
69149,2022-03-30,Falafel mit Kräuter-Quarkdip an buntem Salat und Fladenbrot,2.7,0
69150,2022-03-30,"Seelachsfilet """"""""Lemon-Basilikum"""""""" auf Ratatouille, dazuCurryreis",3.1,0
69181,2022-03-30,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,2.7,0
69259,2022-03-31,"Grüne Bohneneintopf mit Buttermilch, dazu Vollkornbrot",1.6,0
69260,2022-03-31,"Mediterrane Nudelpfanne mit Mozzarella, gerne auch als vegane Variante",1.6,0
69261,2022-03-31,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Wedges,3.1,0
69262,2022-03-31,"Reispfanne """"""""Spanische Art"""""""" mit Tomaten, Paprika und gegrillter Hähnchenkeule",3.6,0
69355,2022-04-01,"Putengulasch """"""""Ungarische Art"""""""" auf Wellen-Bandnudeln",1.85,0
69356,2022-04-01,Ungarische Hackfleischpfanne mit Pommes Chips,1.85,0
69357,2022-04-01,Paprikaschote auf Tomatensoße mit Kräuterreis,1.85,0
69358,2022-04-01,Kartoffel-Kürbiskernrösti mit Tomaten-Schnittlauch-Quark und Blattsalatvariation,2.4,0
69359,2022-04-01,"Schweinesteak """"""""Strindberg"""""""" mit Zwiebel-Senfkruste, Sommergemüse und Pommes frites",2.7,0
69360,2022-04-01,"Reispfanne """"""""Spanische Art"""""""" mit Tomaten, Paprika und gegrillter Hähnchenkeule",3.1,0
69502,2022-04-04,"Nudeleintopf mit Hühnerfleisch, dazu 1 Brötchen",1.6,0
69503,2022-04-04,"Zartweizen- Kartoffel- Gratin mit roter Bete, Möhren und Tofu",1.85,0
69504,2022-04-04,Käsehackbraten in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.1,0
69505,2022-04-04,"Putengyros mit Tzatziki, Weißkrautsalat und Pommes frites",3.1,0
69675,2022-04-05,Scharfes Kürbisgemüse mit Linsen und Rucola auf Penne Rigate,1.6,0
69676,2022-04-05,"Zartweizen- Kartoffel- Gratin mit roter Bete, Möhren und Tofu",1.85,0
69677,2022-04-05,"Putengulasch """"""""Ungarische Art"""""""" auf Wellen-Bandnudeln",1.85,0
69678,2022-04-05,"Champignonpfanne an Heichelheimer Kartoffelpuffern, Salatgarnitur",2.7,0
69679,2022-04-05,"Hähnchenbrustfilet """"""""Formaggio"""""""" mit Tomaten-Zucchini-Gemüse und Pommes frites",3.1,0
69680,2022-04-05,"Moussaka , dazu Reis",3.6,0
69879,2022-04-06,Dal mit Reis,1.6,0
69880,2022-04-06,"Nudeleintopf mit Hühnerfleisch, dazu 1 Brötchen",1.6,0
69881,2022-04-06,"Schweinestreifen """"""""Masala"""""""" mit Tomatenwürfeln und Mais auf BIO-Vollkornspaghetti",1.85,0
69882,2022-04-06,Panierter Blumenkohl mit holländischer Soße und Petersiliekartoffeln,1.85,0
69883,2022-04-06,Gegrillte Hähnchenkeule mit Bulgur-Tomaten-Rucolasalat,2.1,0
70074,2022-04-07,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen-Tomaten-Relish",1.6,0
70075,2022-04-07,Rührei mit Kräutern und Zwiebeln an Rahmspinat und Petersilienkartoffeln,1.85,0
70076,2022-04-07,"Würzfleisch vom Schwein mit Champignons, Buttererbsen und Pommes frites",2.4,0
70077,2022-04-07,"Schlemmerfilet """"""""Italia"""""""" mit Kräutersoße, Grillgemüse und Petersilienkartoffeln",3.6,0
70248,2022-04-08,"Broccoli-Cremesuppe, Germknödel, dazu Soße mit Vanillegeschmack und Heidelbeeren",1.6,0
70249,2022-04-08,Italienische Sojabolognese mit Nudeln,1.6,0
70250,2022-04-08,"Putenbruststreifen in Rucolasoße, dazu Bandnudeln mit Tomaten",2.7,0
70251,2022-04-08,Schweinerückensteak in Pfeffersoße mit Gurkengemüse und Kartoffelbällchen,2.7,0
70252,2022-04-08,"Schlemmerfilet """"""""Italia"""""""" mit Kräutersoße, Grillgemüse und Petersilienkartoffeln",3.6,0
70323,2022-04-08,"Schlemmerfilet """"""""Italia"""""""" mit Kräutersoße, Grillgemüse und Reis",3.1,0
70440,2022-04-09,"Pennenudelnmit frischen Cherrytomaten , Rucola und Hirtenkäse",2.1,0
70441,2022-04-09,"Hähnchenschnitzel !Cordon Bleu """""""" mit Putenschinken ,Sommergemüse und Wedges",3.6,0
70539,2022-04-11,Chili sin Carne mit Kräuterreis,1.6,0
70540,2022-04-11,Gebackene Mozzarellasticks auf Tomatensoße und Pestonudeln,2.1,0
70541,2022-04-11,Schweinefleisch-Krautpfanne mit Petersilienkartoffeln,2.7,0
70542,2022-04-11,"Rindfleischpfanne """"""""Texasstyle"""""""" mit Pommes frites",3.6,0
70715,2022-04-12,# Soja-Bolognese Spaghetti,1.6,0
70716,2022-04-12,"Wokgemüse """"""""Thai Chil"""""""" mit frischem Koriander und Mienudeln",1.85,0
70717,2022-04-12,Kartoffelröstiecken# Tzatziki  Champignons geschmort,2.1,0
70718,2022-04-12,# CH-017 Hongshao Schweinefleisch # Gemüsereis Chines.,2.4,0
70719,2022-04-12,Rinderschmorbraten in Rotweinsoße Böhm. Semmelknödel in Scheiben Bohnengemüse,3.6,0
70846,2022-04-12,Schweinefleisch-Krautpfanne mit Kartoffelpürree,2.1,0
70849,2022-04-12,"Rindfleischpfanne """"""""Texas Style"""""""" mit Kartoffelrösti",3.1,0
70976,2022-04-13,Gemüsecurry in scharfer Kokossoße mit Couscous,1.6,0
70977,2022-04-13,Chili sin Carne mit Kräuterreis,1.6,0
70978,2022-04-13,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,1.85,0
70979,2022-04-13,"Salatplatte von Frischkostsalaten, Kräuterrührei und Zwiebelbratkartoffeln",2.7,0
70980,2022-04-13,"Schweinesteak Tomate-Mozzarella, Buttererbsen und Pommes frites",2.7,0
71208,2022-04-14,geschmorte Champignons mit Bratkartoffeln oder Reis,0.0,0
71209,2022-04-14,Gemüsecurry in scharfer Kokossoße mit Couscous,0.0,0
71210,2022-04-14,"Kichererbsen- Tomaten- Eintopf mit Pinienkernen, dazu Vollkornbrot",1.6,0
71211,2022-04-14,Gnocchipfanne mit mediterranem Gemüse und Rucola in Basilikumpesto,1.85,0
71212,2022-04-14,Kartoffelröstiecken# Tzatziki  Champignons geschmort,2.1,0
71213,2022-04-14,"Nudelpfanne """"""""Mexikanische Art"""""""" mit Rindfleisch, Gemüse und Reibekäse",2.4,0
71214,2022-04-14,"Chicken Crossies mit süß- saurer Asia Sauce, buntem Gemüse und Pommes frites",3.1,0
71322,2022-04-14,geschmorte Champignons mit Bratkartoffeln oder Reis und Tzatziki,1.6,0
71477,2022-04-19,"Orientalische Linsen-Kürbis-Birnen-Suppe, dazu ein Vollkornbrötchen",1.6,0
71478,2022-04-19,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und Pinienkernen",2.1,0
71479,2022-04-19,Seelachsfilet in Knusperpanade auf Senfsoße mit Buttererbsen und Petersilienkartoffeln,2.4,0
71480,2022-04-19,Feuriges Gemüse-Rindfleisch-Curry mit Mienudeln,3.6,0
71661,2022-04-20,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,0
71662,2022-04-20,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und Pinienkernen",1.85,0
71663,2022-04-20,Pasta mit Thunfisch-Zucchinisauce,2.1,0
71664,2022-04-20,2 Rote-Bete-Puffer mit Bärlauchsoße und Kartoffel-Kürbispüree,2.1,0
71665,2022-04-20,"Hähnchenbrust """"""""Milano"""""""" auf feurigem Ratatouille-Gemüse, Pommes frites",3.1,0
71908,2022-04-21,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,0
71909,2022-04-21,Pfefferfleischwürfel vom Schweinekamm auf Spätzle,1.85,0
71910,2022-04-21,2 Rote-Bete-Puffer mit Bärlauchsoße und Kartoffel-Kürbispüree,2.1,0
71911,2022-04-21,Pasta mit Thunfisch-Zucchinisauce,2.1,0
71912,2022-04-21,"Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites, dazu Eichblattsalat",3.1,0
71913,2022-04-21,Feuriges Gemüse-Rindfleisch-Curry mit Mienudeln,3.1,0
71914,2022-04-21,Chicken-Curry mit Reis,3.1,0
72148,2022-04-22,"Pasta mit Spargel, Tomaten und Cashewkernen, dazu einen Erdbeer-Soja-Schake",1.6,0
72149,2022-04-22,"Grüner Bohneneintopf mit Kassler, dazu 1 Mehrkornbrötchen",2.1,0
72150,2022-04-22,Thüringer Bratwurst aus Oberweißbach mit Sauerkraut und Kartoffelpüree,3.1,0
72151,2022-04-22,Thailändisches Putengeschnetzeltes mit Reisnudeln,3.1,0
72217,2022-04-22,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,0
72219,2022-04-22,Pfefferfleischwürfel vom Schweinekamm auf Spätzle,2.4,0
72417,2022-04-25,"Spaghetti mit Bolognese von roten Linsen, gerne auch als vegane Variante",1.6,0
72418,2022-04-25,"Blumenkohl mit Paprika und Erbsen, dazu Reis mit Kreuzkümmel   }",1.85,0
72419,2022-04-25,Gebratene Schupfnudeln mit Pesto auf Kassler-Sauerkraut,2.7,0
72420,2022-04-25,"Hähnchenbrust mit Bohnen-Mais-Gemüse in scharfer Barbecuesoße, dazu Kartoffelecken",3.1,0
72597,2022-04-26,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, dazu 1 Brötchen",1.6,0
72598,2022-04-26,Tomaten-Wurzelgemüse mit Couscous und einem Erdbeer-Soja-Shake,1.6,0
72599,2022-04-26,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",1.85,0
72600,2022-04-26,Puten-Dönerteller mit Tzatziki und Fladenbrot,3.6,0
72858,2022-04-27,Gabelspaghetti mit feurigem Tomaten- Mango-Belugalinsenragout,1.6,0
72859,2022-04-27,Tomaten-Wurzelgemüse mit Couscous und einem Erdbeer-Soja-Shake,1.6,0
72860,2022-04-27,"Blumenkohl mit Paprika und Erbsen, dazu Reis mit Kreuzkümmel   }",1.85,0
72861,2022-04-27,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,1.85,0
72862,2022-04-27,Glasiertes Putensteak mit buntem Gemüse und Pommes frites,3.1,0
72863,2022-04-27,Gegrilltes Seelachsfilet auf Steckrübengemüse mit Orangensoße und Kräuterkartoffeln,3.6,0
73102,2022-04-28,"Spirelli mit Fleischklößchen, Tomatensoße und Reibekäse",1.6,0
73103,2022-04-28,"Tortellini """"""""Ricotta"""""""" mit Tomatensoße",1.6,0
73104,2022-04-28,Bunte Bratwurstpfanne mit Gemüse und Pommes Chips,2.4,0
73105,2022-04-28,"Rinderhacksteak mit Hirtenkäse, dazu Letschogemüse und Pommes frites",4.1,0
73334,2022-04-29,Gabelspaghetti mit feurigem Tomaten- Mango-Belugalinsenragout,1.6,0
73335,2022-04-29,Tomaten- Chili- Knoblauch- Spaghetti mit Tofu,1.6,0
73336,2022-04-29,Kaiserschmarrn mit Rum-Rosinen und Zwetschgen,2.1,0
73337,2022-04-29,Kartoffelauflauf mit Schinken,2.1,0
73338,2022-04-29,Bunte Bratwurstpfanne mit Gemüse und Pommes Chips,2.4,0
73339,2022-04-29,Hähnchenschnitzel mit Sommergemüse und Pommes frites,3.1,0
73623,2022-05-02,Rote Linsensuppe mit Fladenbrot,1.6,0
73624,2022-05-02,"Broccoli-Nuggets mit Karottengemüse, Kartoffelpüree mit Röstzwiebeln",2.1,0
73625,2022-05-02,Spirelli mit Bolognesesoße und Reibekäse,2.4,0
73626,2022-05-02,"Hähnchenbruststeak mit Kokos-Curry-Soße, Zuckerschoten und Jasminreis",2.7,0
73784,2022-05-03,Kichererbsen-Gemüse-Curry mit Basmatireis,1.6,0
73785,2022-05-03,Arroz con Pollo,2.1,0
73786,2022-05-03,Waldpilzragout mit Lauchzwiebeln und Semmelknödeln,2.4,0
73787,2022-05-03,Chili con Carne mit Kartoffel Wedges,3.1,0
73918,2022-05-04,Kichererbsen-Gemüse-Curry mit Basmatireis,1.6,0
73919,2022-05-04,Steckrüben- Bohnen- Paprika- Curry mit Chilikartoffeln,1.85,0
73920,2022-05-04,Spirelli mit Bolognesesoße und Reibekäse,2.4,0
73921,2022-05-04,"Tomaten-Kräuterrührei mit Bratkartoffeln, dazu Mischsalat",2.4,0
73922,2022-05-04,Gebackener Fisch mit süß-saurer Sauce und Ingwerreis,2.7,0
73923,2022-05-04,"Schweinesteak """"""""Lugano"""""""" mit Tomaten-Schinkenragout gratiniert, Buttererbsen und Crinkle Pommes",3.1,0
74027,2022-05-04,Schweinelachsschnitzel mit Pilzsoße und Pommes frites,4.1,0
74124,2022-05-05,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,0
74125,2022-05-05,"Sojafrikassee mit Kapern, buntem Gemüse und Vollkornreis",1.6,0
74126,2022-05-05,Steckrüben- Bohnen- Paprika- Curry mit Chilikartoffeln,1.85,0
74127,2022-05-05,"Rostbrätel """"""""Thüringer Art"""""""" mit Kräuterzwiebeln, Kartoffelsalat und Salatbeilage",4.1,0
74128,2022-05-05,Rindersauerbraten mit Apfelrotkohl und Klößen,4.1,0
74314,2022-05-06,"Sojafrikassee mit Kapern, buntem Gemüse und Vollkornreis",1.6,0
74315,2022-05-06,Pennenudeln mit Bohnen-Tomaten-Ragout,1.6,0
74316,2022-05-06,Gemüsepaella mit Vollkornreis und Walnüssen,1.85,0
74317,2022-05-06,Linsen-Reis-Suppe mit zwei gekochten Eiern,2.1,0
74318,2022-05-06,Jagdwurstschnitzel mit Tomatensoße und Bio-Spirelli,2.4,0
74319,2022-05-06,Putenschnitzel mit Paprika-Maisgemüse und Pommes frites,2.7,0
74381,2022-05-06,Jagdwurstschnitzel mit Tomatensoße und Bio-Spirelli dazu 1 Salat,2.7,0
74553,2022-05-09,MensaInternational Ägypten: Okraschoten in Tomatensauce mit Reis,1.6,0
74554,2022-05-09,Schupfnudel-Kürbis- Champignonpfanne mit Hirtenkäse-Quark-Dip,1.85,0
74555,2022-05-09,Fleischfrikadelle mit Mischgemüse und Petersilienkartoffeln,2.4,0
74556,2022-05-09,"Putensteak in Senf-Sahnesoße, Brokkoligemüse, Pommes Twister",3.1,0
74630,2022-05-09,Linsen-Reis-Suppe mit zwei gekochten Eiern,1.85,0
74649,2022-05-09,Gemüsepaella mit Vollkornreis und Walnüssen,1.85,0
74774,2022-05-10,"Limetten-Spaghetti mit Erbsen, Pilzen und Cashewkernen",1.6,0
74775,2022-05-10,"Minestrone, Kartoffelpuffer mit Apfelmus und Sahnetupfer",2.4,0
74776,2022-05-10,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,3.1,0
74777,2022-05-10,Thüringer Bratwurst aus Oberweißbach mit Sauerkraut und Kartoffelpüree,3.1,0
74856,2022-05-10,MensaInternational Ägypten: Okraschoten in Tomatensauce mit Reis,1.6,0
75054,2022-05-11,"Mediterrane Nudelpfanne mit Mozzarella, gerne auch als vegane Variante",1.85,0
75055,2022-05-11,Ungarische Hackfleischpfanne mit Pommes Chips,2.4,0
75056,2022-05-11,Falafel mit Kräuter-Quarkdip an buntem Salat und Fladenbrot,2.7,0
75057,2022-05-11,Gebratenes Pangasiusfilet auf buntem Sesam- Glasnudelsalat,4.1,0
75126,2022-05-11,"Limetten-Spaghetti mit Erbsen, Pilzen und Cashewkernen",1.6,0
75130,2022-05-11,Pfannengyros vom Schwein mit Tzatziki und Weißkrautsalat an Pommes frites,3.1,0
75301,2022-05-12,"Mediterrane Nudelpfanne mit Mozzarella, gerne auch als vegane Variante",0.0,0
75302,2022-05-12,Gedünsteter Kohl mit gebackenen Kartoffeln,1.6,0
75303,2022-05-12,Gebratenes Gemüse mit Reis,2.1,0
75304,2022-05-12,Curry-Hähnchenbrustfilet mit Gemüse und gerösteten Pinienkernen auf Wellenbandnudeln,3.1,0
75305,2022-05-12,Paniertes Schweineschnitzel mit Schwarzwurzel-Gemüse und Wedges,3.6,0
75490,2022-05-13,Paprikaschote auf Tomatensoße mit Kräuterreis,1.85,0
75491,2022-05-13,"Putengulasch """"""""Ungarische Art"""""""" auf Wellen-Bandnudeln",2.4,0
75492,2022-05-13,"Kartoffel- Gemüse- Omelett mit Kräuterdip, Obstsalat",2.4,0
75493,2022-05-13,"Schweinesteak """"""""Strindberg"""""""" mit Zwiebel-Senfkruste, Sommergemüse und Pommes frites",3.6,0
75550,2022-05-13,Gebratenes Gemüse mit Reis,0.0,0
75551,2022-05-13,gedünstete Kohlpfanne mit Pommes frites,1.6,0
75747,2022-05-16,"Nudeleintopf mit Hühnerfleisch, dazu 1 Brötchen",1.6,0
75748,2022-05-16,"Zartweizen- Kartoffel- Gratin mit roter Bete, Möhren und Tofu",2.1,0
75749,2022-05-16,Käsehackbraten in Kräuter-Rahmsoße mit Fingermöhren und Petersilienkartoffeln,2.7,0
75750,2022-05-16,"Putengyros mit Tzatziki, Weißkrautsalat und Pommes frites",3.1,0
75827,2022-05-16,"Rindergulasch """"""""Jäger Art """""""" mit Hartweizennudeln",4.1,0
75950,2022-05-17,Scharfes Kürbisgemüse mit Linsen und Rucola auf Penne Rigate,1.6,0
75951,2022-05-17,"Putengyros mit Tzatziki, Weißkrautsalat und Pommes frites",3.1,0
75952,2022-05-17,"Champignonpfanne an Heichelheimer Kartoffelpuffern, Salatgarnitur",3.1,0
75953,2022-05-17,"Hähnchenbrustfilet """"""""Formaggio"""""""" mit Tomaten-Zucchini-Gemüse und Pommes frites",3.1,0
75954,2022-05-17,"Moussaka , dazu Reis",4.1,0
76147,2022-05-18,Dal mit Reis,1.85,0
76148,2022-05-18,Panierter Blumenkohl mit holländischer Soße und Petersiliekartoffeln,1.85,0
76149,2022-05-18,"Zartweizen- Kartoffel- Gratin mit roter Bete, Möhren und Tofu",2.1,0
76150,2022-05-18,Gegrillte Hähnchenkeule mit Bulgur-Tomaten-Rucolasalat,2.1,0
76151,2022-05-18,"Schweinestreifen """"""""Masala"""""""" mit Tomatenwürfeln und Mais auf BIO-Vollkornspaghetti",2.4,0
76277,2022-05-18,"Bulgur-Tomaten-Rucolasalat mit Hähnchenschnitzel """""""" Formaggio """"""""",2.1,0
76408,2022-05-19,Rührei mit Kräutern und Zwiebeln an Rahmspinat und Petersilienkartoffeln,1.85,0
76409,2022-05-19,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen-Tomaten-Relish",1.85,0
76410,2022-05-19,Champignonpfanne an Heichelheimer Kartoffelpuffern,1.85,0
76411,2022-05-19,"Würzfleisch vom Schwein mit Champignons, Buttererbsen und Pommes frites",3.1,0
76412,2022-05-19,"Moussaka , dazu Reis",3.6,0
76413,2022-05-19,"Schlemmerfilet """"""""Italia"""""""" mit Kräutersoße, Grillgemüse und Petersilienkartoffeln",3.6,0
76633,2022-05-20,"Broccoli-Cremesuppe, Germknödel, dazu Soße mit Vanillegeschmack und Heidelbeeren",1.6,0
76634,2022-05-20,Italienische Sojabolognese mit Nudeln,1.6,0
76635,2022-05-20,"Schweinestreifen """"""""Masala"""""""" mit Tomatenwürfeln und Mais auf Bio Vollkornspaghetti",2.4,0
76636,2022-05-20,gebackener Camembert mit Tomatensoße und Pommes frites,2.4,0
76637,2022-05-20,"Hähnchenbruststreifen in Rucolasoße, dazu Bandnudeln mit Tomaten",3.1,0
76638,2022-05-20,Schweinerückensteak in Pfeffersoße mit Gurkengemüse und Kartoffelbällchen,3.6,0
76717,2022-05-20,"Schweinefleischstreifen """"""""Masala"""""""" mit Pommes frites",3.1,0
76757,2022-05-20,"Gemüse- Couscous mit Tofu, Backpflaumen und Aprikosen-Tomaten-Relish",1.85,0
76872,2022-05-21,"Pennenudelnmit frischen Cherrytomaten , Rucola und Hirtenkäse",2.1,0
76873,2022-05-21,"Hähnchenschnitzel !Cordon Bleu """""""" mit Putenschinken ,Sommergemüse und Wedges",3.6,0
76968,2022-05-23,Chili sin Carne mit Kräuterreis,1.6,0
76969,2022-05-23,Gebackene Mozzarellasticks auf Tomatensoße und Pestonudeln,2.4,0
76970,2022-05-23,Schweinefleisch-Krautpfanne mit Petersilienkartoffeln,2.7,0
76971,2022-05-23,"Rindfleischpfanne """"""""Texasstyle"""""""" mit Pommes frites",3.6,0
77156,2022-05-24,"Wokgemüse """"""""Thai Chil"""""""" mit frischem Koriander und Mienudeln",1.85,0
77157,2022-05-24,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,2.1,0
77158,2022-05-24,geschmorte Champignons mit Tzatziki und Röstiecken,2.4,0
77159,2022-05-24,Gegrilltes Seelachsfilet mit Petersilien-Bulgur-Salat,4.1,0
77347,2022-05-25,Sojabolognese mit Kräuterreis oder Nudeln,1.85,0
77348,2022-05-25,"Gnocchis """"""""Formaggio"""""""" mit Spinat-Gorgonzolasoße",2.1,0
77349,2022-05-25,Hongshao Schweinefleisch mit Gemüsereis,3.1,0
77350,2022-05-25,"Schweinerückensteak mit Kräuterbutter ,dazu Buttererbsen und Pommes frites",3.1,0
77397,2022-05-25,Gemüsecurry in scharfer Kokossoße mit Spätzle,2.7,0
77402,2022-05-25,gebratenes Seelachsfilet auf Bandnudeln mit Kräutersoße,3.1,0
77438,2022-05-25,Hühnerfrikassee mit frischen Champignons und Leipziger Allerlei an Kräuterreis,2.1,0
77440,2022-05-25,"Hähnchenschnitzel ,dazu Buttererbsen und Pommes frites",2.4,0
77547,2022-05-27,Hefeklöße mit Beerensoße,1.6,0
77548,2022-05-27,Frikadelle mit Blumenkohlgemüse und Kräuterkartoffeln,1.85,0
77549,2022-05-27,"Paprika-Krautpfanne mit Schweinefleisch , dazu Kartoffelchips",2.7,0
77550,2022-05-27,2 rote Bete Puffer mit Sojaquark Dip,2.7,0
77551,2022-05-27,Knuspriges Seelachsfilet und hausgemachtem Kartoffelsalat,2.7,0
77670,2022-05-30,Pfefferfleischwürfel vom Schweinekamm auf Spirelli,1.85,0
77671,2022-05-30,Auberginen im Haferflockenmantel mit Tomatensoße und Gemüse-Bulgur,2.1,0
77672,2022-05-30,Schupfnudelpfanne mit Gemüse und Pilzen,2.4,0
77673,2022-05-30,"Hähnchenbrust """"""""Milano"""""""" auf feurigem Ratatouille-Gemüse, Pommes frites",3.1,0
77850,2022-05-31,"Orientalische Linsen-Kürbis-Birnen-Suppe, dazu ein Vollkornbrötchen",1.6,0
77851,2022-05-31,"Pennenudeln mit Cherrytomaten, Rucola, Hirtenkäse und Pinienkernen",2.1,0
77852,2022-05-31,Seelachsfilet in Knusperpanade auf Senfsoße mit Buttererbsen und Petersilienkartoffeln,2.7,0
77853,2022-05-31,Feuriges Gemüse-Rindfleisch-Curry mit Mienudeln,3.6,0
78042,2022-06-01,Mediterranes Sojageschnetzeltes mit Reiskorn-Nudeln,1.6,0
78043,2022-06-01,Pfefferfleischwürfel vom Schweinekamm auf Spirelli,1.85,0
78044,2022-06-01,2 Rote-Bete-Puffer mit Bärlauchsoße und Kartoffel-Kürbispüree,2.1,0
78045,2022-06-01,Pasta mit Thunfisch-Zucchinisauce,2.4,0
78046,2022-06-01,Putensteak mit Sommergemüse und Wedges,3.6,0
78206,2022-06-02,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,0
78207,2022-06-02,Pasta mit Thunfisch-Zucchinisauce,2.4,0
78208,2022-06-02,Chicken-Curry mit Reis,3.1,0
78209,2022-06-02,"Camembert gebacken mit Tomatensauce oder Preiselbeeren an Pommes frites, dazu Eichblattsalat",3.1,0
78210,2022-06-02,Chili con Carne mit Kräuterreis,3.1,0
78266,2022-06-02,Pikante Mienudeln mit asiatischem Gemüse,1.85,0
78272,2022-06-02,Feuriges Gemüse-Rindfleisch-Curry mit Mienudeln,3.6,0
78391,2022-06-03,"Pasta mit Spargel, Tomaten und Cashewkernen, dazu einen Erdbeer-Soja-Schake",1.85,0
78392,2022-06-03,Wok-Gemüse-Reis mit Mungobohnen-Sprossen und gerösteten Cashew-Kernen,1.85,0
78393,2022-06-03,"Soljanka mit saurer Sahne, Brötchen",2.1,0
78394,2022-06-03,Chili con Carne mit Kräuterreis,3.1,0
78395,2022-06-03,Thailändisches Putengeschnetzeltes mit Reisnudeln,3.1,0
78557,2022-06-07,Tomaten-Wurzelgemüse mit Couscous und einem Erdbeer-Soja-Shake,1.6,0
78558,2022-06-07,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, dazu 1 Brötchen",1.85,0
78559,2022-06-07,"Schweinegeschnetzeltes mit grünem Pfeffer, Mandelbrokkoli und Spätzle",2.1,0
78560,2022-06-07,Puten-Dönerteller mit Tzatziki und Fladenbrot,3.6,0
78619,2022-06-07,"Soljanka mit saurer Sahne, Brötchen",2.1,0
78761,2022-06-08,Gabelspaghetti mit feurigem Tomaten- Mango-Belugalinsenragout,1.6,0
78762,2022-06-08,Tomaten-Wurzelgemüse mit Couscous und einem Erdbeer-Soja-Shake,1.6,0
78763,2022-06-08,"Käse- Lauch-Suppe mit Hackfleisch und Pilzen, dazu 1 Brötchen",1.85,0
78764,2022-06-08,Bunter Gemüse-Mix mit Schnittlauch-Kräuterrahm auf Kartoffelrösti,2.1,0
78765,2022-06-08,Glasiertes Putensteak mit buntem Gemüse und Pommes frites,3.1,0
78766,2022-06-08,Gegrilltes Seelachsfilet auf Steckrübengemüse mit Orangensoße und Kräuterkartoffeln,3.6,0
78884,2022-06-08,Bunter Gemüse-Mix mit Tzatziki auf Kartoffelrösti,2.1,0
